ts,ratio
12-Feb-2024 14:15:00,0.53623515063133
12-Feb-2024 14:45:00,0.529157753422206
12-Feb-2024 15:15:00,0.439469093916644
13-Feb-2024 07:45:00,0.396416796306648
13-Feb-2024 08:15:00,0.283557623304289
13-Feb-2024 08:45:00,0.441417534446524
13-Feb-2024 09:15:00,0.71460701079389
13-Feb-2024 09:45:00,0.842852957788911
13-Feb-2024 10:15:00,0.879601127011126
13-Feb-2024 10:45:00,0.910622141723191
13-Feb-2024 11:15:00,0.89482868823756
13-Feb-2024 11:45:00,0.729742741406996
13-Feb-2024 12:15:00,0.851207912347982
13-Feb-2024 12:45:00,0.824199281918256
13-Feb-2024 13:15:00,0.782660755324821
13-Feb-2024 13:45:00,0.779624388274327
13-Feb-2024 14:15:00,0.731572315792983
13-Feb-2024 14:45:00,0.68972714945108
13-Feb-2024 15:15:00,0.641092743958828
13-Feb-2024 15:45:00,0.544835870061879
14-Feb-2024 07:45:00,0.486431992419755
14-Feb-2024 08:15:00,0.49383882099848
14-Feb-2024 08:45:00,0.465073751448456
14-Feb-2024 09:15:00,0.502722131939062
14-Feb-2024 09:45:00,0.621235047908953
14-Feb-2024 10:15:00,0.775998905273297
14-Feb-2024 10:45:00,0.859537336579166
14-Feb-2024 11:15:00,0.843434233104656
14-Feb-2024 11:45:00,0.851508063863039
